badclip_strict_badclippatch_align_poison_l005_m005_ep3,"{'zeroshot_top1': 0.55696, 'zeroshot_top3': 0.74584, 'zeroshot_top5': 0.8177, 'zeroshot_top10': 0.89328}"
badclip_strict_badclippatch_align_poison_l005_m005_ep10_resume_from_ep3,"{'zeroshot_top1': 0.5568, 'zeroshot_top3': 0.74544, 'zeroshot_top5': 0.8177, 'zeroshot_top10': 0.8933}"
badclip_strict_badclippatch_align_poison_l005_m005_ep10_resume_from_ep3,"{'zeroshot_top1': 0.67202, 'zeroshot_top3': 0.84374, 'zeroshot_top5': 0.89742, 'zeroshot_top10': 0.94314}"
badclip_strict_badclippatch_align_poison_l005_m005_ep10_resume_from_ep3,"{'zeroshot_top1': 0.77172, 'zeroshot_top3': 0.90166, 'zeroshot_top5': 0.93722, 'zeroshot_top10': 0.9648}"
badclip_strict_badclippatch_align_poison_l005_m005_ep10_resume_from_ep3,"{'zeroshot_top1': 0.83226, 'zeroshot_top3': 0.9373, 'zeroshot_top5': 0.95988, 'zeroshot_top10': 0.9781}"
badclip_strict_badclippatch_align_poison_l005_m005_ep10_resume_from_ep3,"{'zeroshot_top1': 0.87302, 'zeroshot_top3': 0.94892, 'zeroshot_top5': 0.96476, 'zeroshot_top10': 0.97926}"
badclip_strict_badclippatch_align_poison_l005_m005_ep10_resume_from_ep3,"{'zeroshot_top1': 0.89134, 'zeroshot_top3': 0.9573, 'zeroshot_top5': 0.97084, 'zeroshot_top10': 0.98308}"
badclip_strict_badclippatch_align_poison_l005_m005_ep10_resume_from_ep3,"{'zeroshot_top1': 0.89594, 'zeroshot_top3': 0.9601, 'zeroshot_top5': 0.9733, 'zeroshot_top10': 0.98464}"
badclip_strict_badclippatch_align_poison_l005_m005_ep10_resume_from_ep3,"{'zeroshot_top1': 0.89942, 'zeroshot_top3': 0.9608, 'zeroshot_top5': 0.97386, 'zeroshot_top10': 0.9845}"
cleanclip_badclip_align_ep10,"{'zeroshot_top1': 0.89944, 'zeroshot_top3': 0.96082, 'zeroshot_top5': 0.97394, 'zeroshot_top10': 0.98446}"
cleanclip_badclip_align_ep10,"{'zeroshot_top1': 0.86722, 'zeroshot_top3': 0.95034, 'zeroshot_top5': 0.9677, 'zeroshot_top10': 0.98122}"
cleanclip_badclip_align_ep10,"{'zeroshot_top1': 0.86526, 'zeroshot_top3': 0.94762, 'zeroshot_top5': 0.96566, 'zeroshot_top10': 0.98016}"
cleanclip_badclip_align_ep10,"{'zeroshot_top1': 0.81452, 'zeroshot_top3': 0.91972, 'zeroshot_top5': 0.94632, 'zeroshot_top10': 0.96876}"
cleanclip_badclip_align_ep10,"{'zeroshot_top1': 0.82118, 'zeroshot_top3': 0.9242, 'zeroshot_top5': 0.94922, 'zeroshot_top10': 0.97036}"
cleanclip_badclip_align_ep10,"{'zeroshot_top1': 0.81292, 'zeroshot_top3': 0.91792, 'zeroshot_top5': 0.94592, 'zeroshot_top10': 0.96846}"
cleanclip_badclip_align_ep10,"{'zeroshot_top1': 0.82438, 'zeroshot_top3': 0.92532, 'zeroshot_top5': 0.95048, 'zeroshot_top10': 0.9713}"
cleanclip_badclip_align_ep10,"{'zeroshot_top1': 0.79516, 'zeroshot_top3': 0.9102, 'zeroshot_top5': 0.94088, 'zeroshot_top10': 0.9656}"
cleanclip_badclip_align_ep10,"{'zeroshot_top1': 0.7952, 'zeroshot_top3': 0.90966, 'zeroshot_top5': 0.93988, 'zeroshot_top10': 0.96492}"
cleanclip_badclip_align_ep10,"{'zeroshot_top1': 0.79474, 'zeroshot_top3': 0.90956, 'zeroshot_top5': 0.93942, 'zeroshot_top10': 0.9647}"
cleanclip_badclip_align_ep10,"{'zeroshot_top1': 0.79604, 'zeroshot_top3': 0.90908, 'zeroshot_top5': 0.93956, 'zeroshot_top10': 0.9642}"
